date_time_utc_iso,date_time_tag,ticker,value
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,UAL,114.8900
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,BABA,156.2600
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,T,24.7100
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,SBUX,86.5600
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,VLO,180.5700
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,KO,67.9400
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,DOW,24.9000
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,DD,42.0100
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,JNJ,204.3100
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,MSI,382.6800
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,TXN,177.1700
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,WMT,112.7100
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,COST,875.7400
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,KNSL,397.0400
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,WM,219.4400
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,DVA,113.9400
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,AXP,379.8000
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,HOOD,123.2400
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,IBKR,71.5700
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,FUTU,181.0200
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,NVO,55.1100
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,PFE,25.1700
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,PG,140.3700
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,UNH,342.0200
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,MRVL,90.2300
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,CRWV,76.8600
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,KLAR,29.2700
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,SBET,10.2700
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,VST,162.9300
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,GME,20.7200
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,AMC,1.5300
2026-01-06T01:54:32Z,2026-01-06T01:54:32Z|postmarket_close,BB,3.8800
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,NOW,147.6000
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,ASML,1228.1900
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,TSM,322.2500
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,CRWD,456.5500
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,FTNT,77.9400
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,PLTR,174.0400
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,SMCI,30.0700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,AMZN,233.0600
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,NVDA,188.1200
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,AAPL,267.2600
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,AMD,221.0800
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,META,658.7900
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,LLY,1041.5100
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,TSLA,451.6700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,V,353.8000
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,AVGO,343.4200
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,ORCL,192.5900
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,MA,568.5700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,GOOGL,316.5400
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,GOOG,317.3200
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,NFLX,91.4600
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,BA,228.1300
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,DIS,114.0700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,GE,324.3200
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,HD,344.0900
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,NKE,64.5300
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,BAC,56.8900
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,UAL,114.8900
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,BABA,156.2600
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,T,24.7100
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,SBUX,86.5600
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,VLO,180.5700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,KO,67.9400
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,DOW,24.9000
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,DD,42.0100
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,JNJ,204.3100
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,MSI,382.6800
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,TXN,177.1700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,WMT,112.7100
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,COST,875.7400
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,KNSL,397.0400
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,WM,219.4400
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,DVA,113.9400
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,AXP,379.8000
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,HOOD,123.2400
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,IBKR,71.5700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,FUTU,181.0200
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,NVO,55.1100
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,PFE,25.1700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,PG,140.3700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,UNH,342.0200
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,MRVL,90.2300
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,CRWV,76.8600
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,KLAR,29.2700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,SBET,10.2700
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,VST,162.9300
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,GME,20.7200
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,AMC,1.5300
2026-01-06T08:58:46Z,2026-01-06T08:58:46Z|premarket_open,BB,3.8800
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,NOW,148.1200
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,ASML,1233.6700
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,TSM,327.4100
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,CRWD,453.8300
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,FTNT,78.1700
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,PLTR,175.4150
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,SMCI,30.1750
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,AMZN,234.5350
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,NVDA,189.4296
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,AAPL,263.4950
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,AMD,216.8500
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,META,655.6800
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,LLY,1043.9850
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,TSLA,438.6700
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,V,355.6550
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,AVGO,340.0300
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,ORCL,191.6300
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,MA,573.3900
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,GOOGL,317.3877
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,GOOG,317.9450
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,NFLX,90.7470
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,BA,230.3300
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,DIS,113.8500
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,GE,326.1800
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,HD,341.1300
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,NKE,63.7200
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,BAC,56.8846
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,UAL,114.9000
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,BABA,154.6700
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,T,24.4400
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,SBUX,86.9000
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,VLO,183.0900
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,KO,68.1600
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,DOW,24.8100
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,DD,42.1400
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,JNJ,206.5050
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,MSI,380.7900
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,TXN,186.2950
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,WMT,112.8820
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,COST,883.0300
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,KNSL,397.7800
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,WM,219.9800
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,DVA,113.8450
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,AXP,379.2300
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,HOOD,122.2400
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,IBKR,72.0700
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,FUTU,184.3100
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,NVO,57.7550
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,PFE,25.8300
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,PG,140.7900
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,UNH,351.2900
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,MRVL,92.5269
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,CRWV,76.0250
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,KLAR,29.5800
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,SBET,10.6300
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,VST,170.4150
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,GME,20.6401
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,AMC,1.5700
2026-01-06T14:42:26Z,2026-01-06T14:42:26Z|premarket_close,BB,3.8700
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,NOW,148.7900
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,ASML,1244.7900
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,TSM,326.4700
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,CRWD,458.0900
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,FTNT,78.6650
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,PLTR,179.5788
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,SMCI,30.4950
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,AMZN,240.8100
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,NVDA,187.4630
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,AAPL,262.6371
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,AMD,214.6050
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,META,659.0850
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,LLY,1062.7050
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,TSLA,432.2200
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,V,358.5490
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,AVGO,343.4800
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,ORCL,193.7600
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,MA,581.2300
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,GOOGL,313.1550
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,GOOG,313.5500
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,NFLX,90.6650
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,BA,229.4900
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,DIS,114.5000
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,GE,328.5400
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,HD,350.0200
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,NKE,65.1900
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,BAC,57.2910
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,UAL,117.4750
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,BABA,151.2000
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,T,24.2650
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,SBUX,89.7100
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,VLO,177.8800
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,KO,67.9550
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,DOW,25.5050
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,DD,43.3800
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,JNJ,205.2400
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,MSI,381.7900
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,TXN,192.0950
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,WMT,114.7650
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,COST,891.2500
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,KNSL,400.8300
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,WM,219.8900
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,DVA,114.5900
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,AXP,384.1950
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,HOOD,121.7200
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,IBKR,72.8400
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,FUTU,180.3285
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,NVO,56.3000
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,PFE,25.4650
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,PG,139.9150
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,UNH,350.3700
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,MRVL,88.9200
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,CRWV,77.2650
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,KLAR,29.8400
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,SBET,10.3099
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,VST,169.1000
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,GME,20.7450
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,AMC,1.5450
2026-01-06T20:52:34Z,2026-01-06T20:52:34Z|regular_close,BB,3.9150
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,NOW,148.8100
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,ASML,1242.1900
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,TSM,327.4300
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,CRWD,458.3200
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,FTNT,78.4400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,PLTR,179.7100
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,SMCI,30.5400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,AMZN,240.9300
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,NVDA,187.2400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,AAPL,262.3600
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,AMD,214.3500
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,META,660.6200
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,LLY,1064.0400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,TSLA,432.9600
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,V,357.5600
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,AVGO,343.7700
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,ORCL,193.7500
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,MA,580.3400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,GOOGL,314.3400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,GOOG,314.5500
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,NFLX,90.6500
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,BA,229.8400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,DIS,114.5700
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,GE,327.5400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,HD,349.2900
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,NKE,65.3500
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,BAC,57.2500
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,UAL,117.5300
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,BABA,150.9000
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,T,24.3400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,SBUX,89.4600
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,VLO,178.2700
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,KO,67.8400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,DOW,25.5200
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,DD,43.4400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,JNJ,204.7900
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,MSI,381.0600
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,TXN,192.1000
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,WMT,114.3400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,COST,889.1000
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,KNSL,400.8100
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,WM,219.0800
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,DVA,114.7200
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,AXP,383.5600
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,HOOD,121.7000
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,IBKR,72.8800
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,FUTU,180.3200
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,NVO,56.2600
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,PFE,25.4300
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,PG,139.9100
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,UNH,348.9700
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,MRVL,88.2300
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,CRWV,77.9400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,KLAR,29.7400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,SBET,10.3400
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,VST,169.5300
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,GME,20.6600
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,AMC,1.5200
2026-01-07T01:48:58Z,2026-01-07T01:48:58Z|postmarket_close,BB,3.9200
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,NOW,148.8100
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,ASML,1242.1900
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,TSM,327.4300
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,CRWD,458.3200
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,FTNT,78.4400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,PLTR,179.7100
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,SMCI,30.5400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,AMZN,240.9300
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,NVDA,187.2400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,AAPL,262.3600
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,AMD,214.3500
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,META,660.6200
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,LLY,1064.0400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,TSLA,432.9600
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,V,357.5600
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,AVGO,343.7700
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,ORCL,193.7500
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,MA,580.3400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,GOOGL,314.3400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,GOOG,314.5500
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,NFLX,90.6500
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,BA,229.8400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,DIS,114.5700
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,GE,327.5400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,HD,349.2900
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,NKE,65.3500
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,BAC,57.2500
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,UAL,117.5300
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,BABA,150.9000
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,T,24.3400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,SBUX,89.4600
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,VLO,178.2700
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,KO,67.8400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,DOW,25.5200
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,DD,43.4400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,JNJ,204.7900
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,MSI,381.0600
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,TXN,192.1000
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,WMT,114.3400
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,COST,889.1000
2026-01-07T08:58:47Z,2026-01-07T08:58:47Z|premarket_open,KNSL,400.8100
